Reach,Sampling Buckets,Per-query Epsilons,Error
500000,1,0.001,4.383871
500000,1,0.002,4.309308
500000,1,0.004,3.678691
500000,1,0.006,2.391227
500000,1,0.008,1.435103
500000,1,0.01,0.923890
500000,1,0.02,0.361631
500000,1,0.03,0.247125
500000,1,0.04,0.180706
500000,1,0.05,0.146295
500000,1,0.06,0.124928
500000,1,0.08,0.092928
500000,1,0.10,0.078942
500000,1,0.12,0.067442
500000,1,0.14,0.061109
500000,1,0.15,0.060459
500000,1,0.16,0.056855
500000,1,0.18,0.051732
500000,1,0.20,0.048171
500000,1,0.25,0.044527
500000,1,0.30,0.041590
500000,1,0.35,0.038864
500000,1,0.40,0.037679
500000,1,0.50,0.037064
500000,1,0.60,0.034726
500000,1,0.80,0.033876
500000,1,1.00,0.034024
500000,2,0.001,4.266230
500000,2,0.002,3.826913
500000,2,0.004,2.773876
500000,2,0.006,2.551557
500000,2,0.008,1.478546
500000,2,0.01,0.898685
500000,2,0.02,0.375876
500000,2,0.03,0.243677
500000,2,0.04,0.184871
500000,2,0.05,0.142452
500000,2,0.06,0.124973
500000,2,0.08,0.093311
500000,2,0.10,0.080772
500000,2,0.12,0.068997
500000,2,0.14,0.062254
500000,2,0.15,0.058774
500000,2,0.16,0.055737
500000,2,0.18,0.052176
500000,2,0.20,0.049371
500000,2,0.25,0.043737
500000,2,0.30,0.041065
500000,2,0.35,0.039601
500000,2,0.40,0.038130
500000,2,0.50,0.035387
500000,2,0.60,0.035308
500000,2,0.80,0.035017
500000,2,1.00,0.034028
500000,5,0.001,3.683152
500000,5,0.002,4.119012
500000,5,0.004,3.127743
500000,5,0.006,2.103014
500000,5,0.008,1.110851
500000,5,0.01,0.904339
500000,5,0.02,0.364997
500000,5,0.03,0.245816
500000,5,0.04,0.173498
500000,5,0.05,0.148485
500000,5,0.06,0.122891
500000,5,0.08,0.094331
500000,5,0.10,0.079353
500000,5,0.12,0.067157
500000,5,0.14,0.060915
500000,5,0.15,0.059035
500000,5,0.16,0.054432
500000,5,0.18,0.053075
500000,5,0.20,0.049062
500000,5,0.25,0.044825
500000,5,0.30,0.042368
500000,5,0.35,0.040113
500000,5,0.40,0.038110
500000,5,0.50,0.036581
500000,5,0.60,0.036153
500000,5,0.80,0.034527
500000,5,1.00,0.034359
500000,10,0.001,4.766363
500000,10,0.002,4.441226
500000,10,0.004,3.212324
500000,10,0.006,2.034811
500000,10,0.008,1.236908
500000,10,0.01,0.982261
500000,10,0.02,0.355176
500000,10,0.03,0.235603
500000,10,0.04,0.170300
500000,10,0.05,0.142397
500000,10,0.06,0.121900
500000,10,0.08,0.094499
500000,10,0.10,0.079737
500000,10,0.12,0.070298
500000,10,0.14,0.061185
500000,10,0.15,0.056990
500000,10,0.16,0.055408
500000,10,0.18,0.051005
500000,10,0.20,0.048419
500000,10,0.25,0.043776
500000,10,0.30,0.040492
500000,10,0.35,0.039244
500000,10,0.40,0.038489
500000,10,0.50,0.036821
500000,10,0.60,0.035982
500000,10,0.80,0.034162
500000,10,1.00,0.033300
500000,20,0.001,3.639823
500000,20,0.002,3.370398
500000,20,0.004,2.638149
500000,20,0.006,2.179204
500000,20,0.008,1.263834
500000,20,0.01,0.918259
500000,20,0.02,0.371383
500000,20,0.03,0.244421
500000,20,0.04,0.190963
500000,20,0.05,0.145686
500000,20,0.06,0.124904
500000,20,0.08,0.095285
500000,20,0.10,0.077314
500000,20,0.12,0.068032
500000,20,0.14,0.061157
500000,20,0.15,0.058114
500000,20,0.16,0.056061
500000,20,0.18,0.051782
500000,20,0.20,0.049231
500000,20,0.25,0.045368
500000,20,0.30,0.041503
500000,20,0.35,0.039195
500000,20,0.40,0.038492
500000,20,0.50,0.036831
500000,20,0.60,0.035144
500000,20,0.80,0.034400
500000,20,1.00,0.034599
500000,30,0.001,3.837506
500000,30,0.002,4.032496
500000,30,0.004,3.389682
500000,30,0.006,2.138377
500000,30,0.008,1.215893
500000,30,0.01,0.779774
500000,30,0.02,0.370340
500000,30,0.03,0.238846
500000,30,0.04,0.178991
500000,30,0.05,0.145319
500000,30,0.06,0.126318
500000,30,0.08,0.093779
500000,30,0.10,0.080386
500000,30,0.12,0.070913
500000,30,0.14,0.060954
500000,30,0.15,0.058959
500000,30,0.16,0.057406
500000,30,0.18,0.051369
500000,30,0.20,0.049247
500000,30,0.25,0.044943
500000,30,0.30,0.041161
500000,30,0.35,0.038782
500000,30,0.40,0.037849
500000,30,0.50,0.035824
500000,30,0.60,0.035248
500000,30,0.80,0.034543
500000,30,1.00,0.033319
500000,40,0.001,4.876051
500000,40,0.002,4.464469
500000,40,0.004,3.147373
500000,40,0.006,2.033118
500000,40,0.008,1.225895
500000,40,0.01,0.850989
500000,40,0.02,0.380158
500000,40,0.03,0.238959
500000,40,0.04,0.178807
500000,40,0.05,0.144096
500000,40,0.06,0.120299
500000,40,0.08,0.093237
500000,40,0.10,0.077207
500000,40,0.12,0.068480
500000,40,0.14,0.062377
500000,40,0.15,0.057355
500000,40,0.16,0.056510
500000,40,0.18,0.052427
500000,40,0.20,0.049687
500000,40,0.25,0.044379
500000,40,0.30,0.040614
500000,40,0.35,0.039240
500000,40,0.40,0.038698
500000,40,0.50,0.037120
500000,40,0.60,0.034625
500000,40,0.80,0.033992
500000,40,1.00,0.033360
500000,50,0.001,3.916441
500000,50,0.002,3.876613
500000,50,0.004,3.192168
500000,50,0.006,2.282966
500000,50,0.008,1.253469
500000,50,0.01,0.910107
500000,50,0.02,0.351892
500000,50,0.03,0.232230
500000,50,0.04,0.174586
500000,50,0.05,0.146217
500000,50,0.06,0.122292
500000,50,0.08,0.094264
500000,50,0.10,0.078461
500000,50,0.12,0.069162
500000,50,0.14,0.061138
500000,50,0.15,0.060242
500000,50,0.16,0.056067
500000,50,0.18,0.053233
500000,50,0.20,0.048497
500000,50,0.25,0.044876
500000,50,0.30,0.040990
500000,50,0.35,0.040228
500000,50,0.40,0.039218
500000,50,0.50,0.036858
500000,50,0.60,0.035995
500000,50,0.80,0.035549
500000,50,1.00,0.034495
500000,75,0.001,3.692444
500000,75,0.002,3.433938
500000,75,0.004,3.154055
500000,75,0.006,1.864802
500000,75,0.008,1.326314
500000,75,0.01,0.879815
500000,75,0.02,0.342295
500000,75,0.03,0.249822
500000,75,0.04,0.178472
500000,75,0.05,0.147413
500000,75,0.06,0.126223
500000,75,0.08,0.093457
500000,75,0.10,0.076495
500000,75,0.12,0.069110
500000,75,0.14,0.060802
500000,75,0.15,0.057623
500000,75,0.16,0.055865
500000,75,0.18,0.050438
500000,75,0.20,0.049023
500000,75,0.25,0.043226
500000,75,0.30,0.041298
500000,75,0.35,0.039731
500000,75,0.40,0.038527
500000,75,0.50,0.036472
500000,75,0.60,0.035018
500000,75,0.80,0.034374
500000,75,1.00,0.033547
500000,100,0.001,4.685631
500000,100,0.002,3.815125
500000,100,0.004,2.609017
500000,100,0.006,2.107797
500000,100,0.008,1.437846
500000,100,0.01,0.904125
500000,100,0.02,0.354195
500000,100,0.03,0.244524
500000,100,0.04,0.178681
500000,100,0.05,0.143898
500000,100,0.06,0.123530
500000,100,0.08,0.096123
500000,100,0.10,0.078118
500000,100,0.12,0.068232
500000,100,0.14,0.061845
500000,100,0.15,0.059885
500000,100,0.16,0.056175
500000,100,0.18,0.053584
500000,100,0.20,0.049735
500000,100,0.25,0.044556
500000,100,0.30,0.042749
500000,100,0.35,0.040370
500000,100,0.40,0.039799
500000,100,0.50,0.038144
500000,100,0.60,0.036864
500000,100,0.80,0.035826
500000,100,1.00,0.034831
500000,150,0.001,4.517600
500000,150,0.002,4.251660
500000,150,0.004,3.160963
500000,150,0.006,2.396611
500000,150,0.008,1.517497
500000,150,0.01,0.952536
500000,150,0.02,0.374943
500000,150,0.03,0.244545
500000,150,0.04,0.194941
500000,150,0.05,0.146081
500000,150,0.06,0.126916
500000,150,0.08,0.094684
500000,150,0.10,0.077277
500000,150,0.12,0.071802
500000,150,0.14,0.063079
500000,150,0.15,0.060853
500000,150,0.16,0.057781
500000,150,0.18,0.054659
500000,150,0.20,0.050972
500000,150,0.25,0.045263
500000,150,0.30,0.042808
500000,150,0.35,0.038936
500000,150,0.40,0.039801
500000,150,0.50,0.037386
500000,150,0.60,0.036002
500000,150,0.80,0.035563
500000,150,1.00,0.034704
500000,200,0.001,4.958383
500000,200,0.002,4.526073
500000,200,0.004,4.056163
500000,200,0.006,2.800628
500000,200,0.008,1.648458
500000,200,0.01,1.077837
500000,200,0.02,0.384815
500000,200,0.03,0.271512
500000,200,0.04,0.189213
500000,200,0.05,0.156434
500000,200,0.06,0.134419
500000,200,0.08,0.101674
500000,200,0.10,0.083346
500000,200,0.12,0.073198
500000,200,0.14,0.066536
500000,200,0.15,0.063410
500000,200,0.16,0.058458
500000,200,0.18,0.056382
500000,200,0.20,0.052647
500000,200,0.25,0.048340
500000,200,0.30,0.044462
500000,200,0.35,0.041663
500000,200,0.40,0.040361
500000,200,0.50,0.038012
500000,200,0.60,0.037787
500000,200,0.80,0.035791
500000,200,1.00,0.034926
500000,250,0.001,4.260133
500000,250,0.002,3.835574
500000,250,0.004,3.246820
500000,250,0.006,2.306596
500000,250,0.008,1.511380
500000,250,0.01,1.101964
500000,250,0.02,0.426038
500000,250,0.03,0.275787
500000,250,0.04,0.206736
500000,250,0.05,0.170234
500000,250,0.06,0.138649
500000,250,0.08,0.107630
500000,250,0.10,0.090105
500000,250,0.12,0.075864
500000,250,0.14,0.068231
500000,250,0.15,0.065941
500000,250,0.16,0.063533
500000,250,0.18,0.060188
500000,250,0.20,0.055225
500000,250,0.25,0.050552
500000,250,0.30,0.045746
500000,250,0.35,0.044649
500000,250,0.40,0.042777
500000,250,0.50,0.040164
500000,250,0.60,0.039308
500000,250,0.80,0.038868
500000,250,1.00,0.037994
500000,300,0.001,4.828770
500000,300,0.002,4.740092
500000,300,0.004,3.537453
500000,300,0.006,2.725795
500000,300,0.008,1.803632
500000,300,0.01,1.270165
500000,300,0.02,0.449545
500000,300,0.03,0.325951
500000,300,0.04,0.208416
500000,300,0.05,0.182330
500000,300,0.06,0.153089
500000,300,0.08,0.114546
500000,300,0.10,0.098009
500000,300,0.12,0.081331
500000,300,0.14,0.072179
500000,300,0.15,0.068200
500000,300,0.16,0.064690
500000,300,0.18,0.063189
500000,300,0.20,0.057671
500000,300,0.25,0.051263
500000,300,0.30,0.048106
500000,300,0.35,0.045587
500000,300,0.40,0.043159
500000,300,0.50,0.041242
500000,300,0.60,0.040055
500000,300,0.80,0.037791
500000,300,1.00,0.038193
500000,400,0.001,4.286412
500000,400,0.002,3.916875
500000,400,0.004,3.666018
500000,400,0.006,2.627066
500000,400,0.008,2.216315
500000,400,0.01,1.488001
500000,400,0.02,0.581959
500000,400,0.03,0.335815
500000,400,0.04,0.261280
500000,400,0.05,0.204025
500000,400,0.06,0.165248
500000,400,0.08,0.127667
500000,400,0.10,0.104987
500000,400,0.12,0.091346
500000,400,0.14,0.082115
500000,400,0.15,0.074995
500000,400,0.16,0.074235
500000,400,0.18,0.066348
500000,400,0.20,0.062828
500000,400,0.25,0.055300
500000,400,0.30,0.051361
500000,400,0.35,0.049394
500000,400,0.40,0.045633
500000,400,0.50,0.043002
500000,400,0.60,0.041002
500000,400,0.80,0.040214
500000,400,1.00,0.039472
500000,500,0.001,4.292250
500000,500,0.002,4.362821
500000,500,0.004,3.757758
500000,500,0.006,3.465083
500000,500,0.008,2.726042
500000,500,0.01,1.902103
500000,500,0.02,0.687053
500000,500,0.03,0.373930
500000,500,0.04,0.291608
500000,500,0.05,0.228709
500000,500,0.06,0.197994
500000,500,0.08,0.145179
500000,500,0.10,0.115553
500000,500,0.12,0.103040
500000,500,0.14,0.089986
500000,500,0.15,0.084658
500000,500,0.16,0.082417
500000,500,0.18,0.074464
500000,500,0.20,0.069591
500000,500,0.25,0.061562
500000,500,0.30,0.057253
500000,500,0.35,0.052741
500000,500,0.40,0.050894
500000,500,0.50,0.048253
500000,500,0.60,0.046290
500000,500,0.80,0.043064
500000,500,1.00,0.042629
