Reach,Sampling Buckets,Per-query Epsilons,Error
500000,400,0.001,14.127009
500000,400,0.002,16.339227
500000,400,0.004,17.189837
500000,400,0.006,16.191091
500000,400,0.008,8.186272
500000,400,0.01,7.272780
500000,400,0.02,1.336729
500000,400,0.03,0.520309
500000,400,0.04,0.365408
500000,400,0.05,0.271370
500000,400,0.06,0.231948
500000,400,0.08,0.168102
500000,400,0.10,0.133199
500000,400,0.12,0.113310
500000,400,0.14,0.102588
500000,400,0.15,0.096671
500000,400,0.16,0.094149
500000,400,0.18,0.083908
500000,400,0.20,0.079455
500000,400,0.25,0.070087
500000,400,0.30,0.062150
500000,400,0.35,0.059195
500000,400,0.40,0.055886
500000,400,0.50,0.053260
500000,400,0.60,0.052051
500000,400,0.80,0.049270
500000,400,1.00,0.048543
500000,500,0.001,14.080246
500000,500,0.002,16.112380
500000,500,0.004,26.604841
500000,500,0.006,13.210485
500000,500,0.008,9.987272
500000,500,0.01,7.792495
500000,500,0.02,1.512788
500000,500,0.03,0.570417
500000,500,0.04,0.432542
500000,500,0.05,0.327846
500000,500,0.06,0.254498
500000,500,0.08,0.193776
500000,500,0.10,0.156704
500000,500,0.12,0.137852
500000,500,0.14,0.116373
500000,500,0.15,0.106684
500000,500,0.16,0.104415
500000,500,0.18,0.097914
500000,500,0.20,0.086633
500000,500,0.25,0.076587
500000,500,0.30,0.072705
500000,500,0.35,0.064813
500000,500,0.40,0.064501
500000,500,0.50,0.060131
500000,500,0.60,0.059660
500000,500,0.80,0.055787
500000,500,1.00,0.056685
500000,600,0.001,14.801404
500000,600,0.002,17.030129
500000,600,0.004,14.099383
500000,600,0.006,12.767603
500000,600,0.008,10.939188
500000,600,0.01,11.326735
500000,600,0.02,1.799886
500000,600,0.03,0.688774
500000,600,0.04,0.490136
500000,600,0.05,0.370480
500000,600,0.06,0.295001
500000,600,0.08,0.221063
500000,600,0.10,0.173064
500000,600,0.12,0.146228
500000,600,0.14,0.127960
500000,600,0.15,0.121295
500000,600,0.16,0.112574
500000,600,0.18,0.102736
500000,600,0.20,0.097802
500000,600,0.25,0.089222
500000,600,0.30,0.078938
500000,600,0.35,0.072839
500000,600,0.40,0.070079
500000,600,0.50,0.063726
500000,600,0.60,0.060525
500000,600,0.80,0.058854
500000,600,1.00,0.056955
500000,800,0.001,13.119378
500000,800,0.002,23.857085
500000,800,0.004,12.135722
500000,800,0.006,17.606991
500000,800,0.008,11.787624
500000,800,0.01,14.900820
500000,800,0.02,3.055347
500000,800,0.03,1.208681
500000,800,0.04,0.699737
500000,800,0.05,0.449273
500000,800,0.06,0.388955
500000,800,0.08,0.249866
500000,800,0.10,0.202976
500000,800,0.12,0.173731
500000,800,0.14,0.156283
500000,800,0.15,0.145475
500000,800,0.16,0.136084
500000,800,0.18,0.125937
500000,800,0.20,0.115284
500000,800,0.25,0.095139
500000,800,0.30,0.087950
500000,800,0.35,0.085575
500000,800,0.40,0.077471
500000,800,0.50,0.073836
500000,800,0.60,0.068170
500000,800,0.80,0.066561
500000,800,1.00,0.064024
500000,1000,0.001,15.854270
500000,1000,0.002,17.027065
500000,1000,0.004,19.689221
500000,1000,0.006,18.033362
500000,1000,0.008,11.555876
500000,1000,0.01,10.140811
500000,1000,0.02,5.833102
500000,1000,0.03,1.854217
500000,1000,0.04,0.977947
500000,1000,0.05,0.612100
500000,1000,0.06,0.449772
500000,1000,0.08,0.336337
500000,1000,0.10,0.260303
500000,1000,0.12,0.217421
500000,1000,0.14,0.189369
500000,1000,0.15,0.170354
500000,1000,0.16,0.166752
500000,1000,0.18,0.151791
500000,1000,0.20,0.129405
500000,1000,0.25,0.114903
500000,1000,0.30,0.097941
500000,1000,0.35,0.091710
500000,1000,0.40,0.088561
500000,1000,0.50,0.078562
500000,1000,0.60,0.077775
500000,1000,0.80,0.072242
500000,1000,1.00,0.067542
1000000,1,0.001,15.871482
1000000,1,0.002,15.172474
1000000,1,0.004,10.698014
1000000,1,0.006,8.273804
1000000,1,0.008,5.219811
1000000,1,0.01,2.456166
1000000,1,0.02,0.664774
1000000,1,0.03,0.337093
1000000,1,0.04,0.248073
1000000,1,0.05,0.206372
1000000,1,0.06,0.173289
1000000,1,0.08,0.121137
1000000,1,0.10,0.104885
1000000,1,0.12,0.091264
1000000,1,0.14,0.080090
1000000,1,0.15,0.076814
1000000,1,0.16,0.074244
1000000,1,0.18,0.068922
1000000,1,0.20,0.064447
1000000,1,0.25,0.057161
1000000,1,0.30,0.052078
1000000,1,0.35,0.049227
1000000,1,0.40,0.049583
1000000,1,0.50,0.048320
1000000,1,0.60,0.046007
1000000,1,0.80,0.044333
1000000,1,1.00,0.044790
1000000,2,0.001,15.586736
1000000,2,0.002,23.962234
1000000,2,0.004,12.605278
1000000,2,0.006,8.280851
1000000,2,0.008,4.623266
1000000,2,0.01,2.976299
1000000,2,0.02,0.567598
1000000,2,0.03,0.330655
1000000,2,0.04,0.238674
1000000,2,0.05,0.217030
1000000,2,0.06,0.172645
1000000,2,0.08,0.121035
1000000,2,0.10,0.107397
1000000,2,0.12,0.087444
1000000,2,0.14,0.078437
1000000,2,0.15,0.075235
1000000,2,0.16,0.072584
1000000,2,0.18,0.066350
1000000,2,0.20,0.060673
1000000,2,0.25,0.058188
1000000,2,0.30,0.055077
1000000,2,0.35,0.047993
1000000,2,0.40,0.048994
1000000,2,0.50,0.045702
1000000,2,0.60,0.044667
1000000,2,0.80,0.044361
1000000,2,1.00,0.043484
1000000,5,0.001,18.596772
1000000,5,0.002,10.025621
1000000,5,0.004,14.237623
1000000,5,0.006,8.595803
1000000,5,0.008,4.669771
1000000,5,0.01,2.176534
1000000,5,0.02,0.675801
1000000,5,0.03,0.348624
1000000,5,0.04,0.238445
1000000,5,0.05,0.200307
1000000,5,0.06,0.152232
1000000,5,0.08,0.119158
1000000,5,0.10,0.102410
1000000,5,0.12,0.084492
1000000,5,0.14,0.074603
1000000,5,0.15,0.073923
1000000,5,0.16,0.072576
1000000,5,0.18,0.062881
1000000,5,0.20,0.063128
1000000,5,0.25,0.054969
1000000,5,0.30,0.051483
1000000,5,0.35,0.049484
1000000,5,0.40,0.049622
1000000,5,0.50,0.047078
1000000,5,0.60,0.047120
1000000,5,0.80,0.045056
1000000,5,1.00,0.044057
1000000,10,0.001,13.570022
1000000,10,0.002,17.865247
1000000,10,0.004,14.311970
1000000,10,0.006,9.589476
1000000,10,0.008,4.480965
1000000,10,0.01,2.057018
1000000,10,0.02,0.614051
1000000,10,0.03,0.358081
1000000,10,0.04,0.244071
1000000,10,0.05,0.200814
1000000,10,0.06,0.163545
1000000,10,0.08,0.124499
1000000,10,0.10,0.099065
1000000,10,0.12,0.086240
1000000,10,0.14,0.073683
1000000,10,0.15,0.073181
1000000,10,0.16,0.068448
1000000,10,0.18,0.065875
1000000,10,0.20,0.058424
1000000,10,0.25,0.055105
1000000,10,0.30,0.051121
1000000,10,0.35,0.048010
1000000,10,0.40,0.048096
1000000,10,0.50,0.045044
1000000,10,0.60,0.044523
1000000,10,0.80,0.043291
1000000,10,1.00,0.042249
1000000,20,0.001,21.495367
1000000,20,0.002,15.375591
1000000,20,0.004,14.612641
1000000,20,0.006,7.220338
1000000,20,0.008,5.098535
1000000,20,0.01,2.806023
1000000,20,0.02,0.679921
1000000,20,0.03,0.327300
1000000,20,0.04,0.246936
1000000,20,0.05,0.178430
1000000,20,0.06,0.168606
1000000,20,0.08,0.123945
1000000,20,0.10,0.093108
1000000,20,0.12,0.086355
1000000,20,0.14,0.074172
1000000,20,0.15,0.073418
1000000,20,0.16,0.066166
1000000,20,0.18,0.064905
1000000,20,0.20,0.057476
1000000,20,0.25,0.051279
1000000,20,0.30,0.050466
1000000,20,0.35,0.048150
1000000,20,0.40,0.045501
1000000,20,0.50,0.045210
1000000,20,0.60,0.043531
1000000,20,0.80,0.040928
1000000,20,1.00,0.041402
1000000,30,0.001,17.003118
1000000,30,0.002,16.372486
1000000,30,0.004,11.980863
1000000,30,0.006,7.752517
1000000,30,0.008,6.254487
1000000,30,0.01,2.922109
1000000,30,0.02,0.563465
1000000,30,0.03,0.326933
1000000,30,0.04,0.245810
1000000,30,0.05,0.198260
1000000,30,0.06,0.154595
1000000,30,0.08,0.120117
1000000,30,0.10,0.102887
1000000,30,0.12,0.083675
1000000,30,0.14,0.077169
1000000,30,0.15,0.073695
1000000,30,0.16,0.072705
1000000,30,0.18,0.065549
1000000,30,0.20,0.062281
1000000,30,0.25,0.055057
1000000,30,0.30,0.050470
1000000,30,0.35,0.046609
1000000,30,0.40,0.046542
1000000,30,0.50,0.043610
1000000,30,0.60,0.042818
1000000,30,0.80,0.042444
1000000,30,1.00,0.040936
1000000,40,0.001,18.476973
1000000,40,0.002,16.512463
1000000,40,0.004,11.652806
1000000,40,0.006,8.776903
1000000,40,0.008,5.564712
1000000,40,0.01,2.279903
1000000,40,0.02,0.556808
1000000,40,0.03,0.370802
1000000,40,0.04,0.235845
1000000,40,0.05,0.186429
1000000,40,0.06,0.157961
1000000,40,0.08,0.123993
1000000,40,0.10,0.101941
1000000,40,0.12,0.084778
1000000,40,0.14,0.076307
1000000,40,0.15,0.073023
1000000,40,0.16,0.070519
1000000,40,0.18,0.063120
1000000,40,0.20,0.061150
1000000,40,0.25,0.052336
1000000,40,0.30,0.051815
1000000,40,0.35,0.048554
1000000,40,0.40,0.047368
1000000,40,0.50,0.043471
1000000,40,0.60,0.045220
1000000,40,0.80,0.042473
1000000,40,1.00,0.041018
1000000,50,0.001,15.436851
1000000,50,0.002,23.540765
1000000,50,0.004,18.186744
1000000,50,0.006,9.604048
1000000,50,0.008,5.428017
1000000,50,0.01,2.477226
1000000,50,0.02,0.534245
1000000,50,0.03,0.345396
1000000,50,0.04,0.239089
1000000,50,0.05,0.199195
1000000,50,0.06,0.160989
1000000,50,0.08,0.115176
1000000,50,0.10,0.100164
1000000,50,0.12,0.086356
1000000,50,0.14,0.074089
1000000,50,0.15,0.069265
1000000,50,0.16,0.067429
1000000,50,0.18,0.063481
1000000,50,0.20,0.062634
1000000,50,0.25,0.053840
1000000,50,0.30,0.049705
1000000,50,0.35,0.047642
1000000,50,0.40,0.044612
1000000,50,0.50,0.044165
1000000,50,0.60,0.044028
1000000,50,0.80,0.042581
1000000,50,1.00,0.041512
1000000,75,0.001,17.569121
1000000,75,0.002,26.144688
1000000,75,0.004,11.768424
1000000,75,0.006,9.890809
1000000,75,0.008,4.791895
1000000,75,0.01,2.362162
1000000,75,0.02,0.648144
1000000,75,0.03,0.370090
1000000,75,0.04,0.239002
1000000,75,0.05,0.203247
1000000,75,0.06,0.156099
1000000,75,0.08,0.124099
1000000,75,0.10,0.102123
1000000,75,0.12,0.089709
1000000,75,0.14,0.076401
1000000,75,0.15,0.075981
1000000,75,0.16,0.067417
1000000,75,0.18,0.067247
1000000,75,0.20,0.060560
1000000,75,0.25,0.058425
1000000,75,0.30,0.052765
1000000,75,0.35,0.048700
1000000,75,0.40,0.049152
1000000,75,0.50,0.047223
1000000,75,0.60,0.046377
1000000,75,0.80,0.044539
1000000,75,1.00,0.043883
1000000,100,0.001,16.037063
1000000,100,0.002,14.724476
1000000,100,0.004,14.680662
1000000,100,0.006,10.247400
1000000,100,0.008,4.974063
1000000,100,0.01,2.079385
1000000,100,0.02,0.631937
1000000,100,0.03,0.332927
1000000,100,0.04,0.250014
1000000,100,0.05,0.198734
1000000,100,0.06,0.161056
1000000,100,0.08,0.123432
1000000,100,0.10,0.101713
1000000,100,0.12,0.088811
1000000,100,0.14,0.079119
1000000,100,0.15,0.071789
1000000,100,0.16,0.070326
1000000,100,0.18,0.065916
1000000,100,0.20,0.060250
1000000,100,0.25,0.054923
1000000,100,0.30,0.051541
1000000,100,0.35,0.048794
1000000,100,0.40,0.046293
1000000,100,0.50,0.045976
1000000,100,0.60,0.043936
1000000,100,0.80,0.043382
1000000,100,1.00,0.042672
1000000,150,0.001,12.445605
1000000,150,0.002,14.195568
1000000,150,0.004,11.418284
1000000,150,0.006,13.492681
1000000,150,0.008,4.110783
1000000,150,0.01,2.537056
1000000,150,0.02,0.622523
1000000,150,0.03,0.337805
1000000,150,0.04,0.242598
1000000,150,0.05,0.175730
1000000,150,0.06,0.171624
1000000,150,0.08,0.130511
1000000,150,0.10,0.101708
1000000,150,0.12,0.083213
1000000,150,0.14,0.075054
1000000,150,0.15,0.071962
1000000,150,0.16,0.069253
1000000,150,0.18,0.068200
1000000,150,0.20,0.060650
1000000,150,0.25,0.054989
1000000,150,0.30,0.053211
1000000,150,0.35,0.050231
1000000,150,0.40,0.048603
1000000,150,0.50,0.045246
1000000,150,0.60,0.045046
1000000,150,0.80,0.042719
1000000,150,1.00,0.043887
1000000,200,0.001,16.091817
1000000,200,0.002,17.593508
1000000,200,0.004,10.233174
1000000,200,0.006,6.746626
1000000,200,0.008,6.326489
1000000,200,0.01,2.381348
1000000,200,0.02,0.624123
1000000,200,0.03,0.317940
1000000,200,0.04,0.258229
1000000,200,0.05,0.181587
1000000,200,0.06,0.155045
1000000,200,0.08,0.116965
1000000,200,0.10,0.099553
1000000,200,0.12,0.082636
1000000,200,0.14,0.078239
1000000,200,0.15,0.070621
1000000,200,0.16,0.070152
1000000,200,0.18,0.067845
1000000,200,0.20,0.060405
1000000,200,0.25,0.054067
1000000,200,0.30,0.051833
1000000,200,0.35,0.048690
1000000,200,0.40,0.048822
1000000,200,0.50,0.044732
1000000,200,0.60,0.043529
1000000,200,0.80,0.043352
1000000,200,1.00,0.043409
1000000,250,0.001,15.033545
1000000,250,0.002,11.872460
1000000,250,0.004,11.139384
1000000,250,0.006,11.145797
1000000,250,0.008,4.861562
1000000,250,0.01,2.490393
1000000,250,0.02,0.638554
1000000,250,0.03,0.366739
1000000,250,0.04,0.250098
1000000,250,0.05,0.195882
1000000,250,0.06,0.163025
1000000,250,0.08,0.129917
1000000,250,0.10,0.100100
1000000,250,0.12,0.087556
1000000,250,0.14,0.075844
1000000,250,0.15,0.075276
1000000,250,0.16,0.072015
1000000,250,0.18,0.065184
1000000,250,0.20,0.061686
1000000,250,0.25,0.055934
1000000,250,0.30,0.051511
1000000,250,0.35,0.050799
1000000,250,0.40,0.047063
1000000,250,0.50,0.046297
1000000,250,0.60,0.044510
1000000,250,0.80,0.042627
1000000,250,1.00,0.043593
1000000,300,0.001,19.299367
1000000,300,0.002,16.564261
1000000,300,0.004,11.723972
1000000,300,0.006,7.900150
1000000,300,0.008,4.367070
1000000,300,0.01,3.369605
1000000,300,0.02,0.593101
1000000,300,0.03,0.350147
1000000,300,0.04,0.254027
1000000,300,0.05,0.188429
1000000,300,0.06,0.177797
1000000,300,0.08,0.120105
1000000,300,0.10,0.102207
1000000,300,0.12,0.089604
1000000,300,0.14,0.078306
1000000,300,0.15,0.076880
1000000,300,0.16,0.071871
1000000,300,0.18,0.067179
1000000,300,0.20,0.063824
1000000,300,0.25,0.057765
1000000,300,0.30,0.053659
1000000,300,0.35,0.048399
1000000,300,0.40,0.048762
1000000,300,0.50,0.046806
1000000,300,0.60,0.046547
1000000,300,0.80,0.044839
1000000,300,1.00,0.044501
1000000,400,0.001,15.667182
1000000,400,0.002,12.796654
1000000,400,0.004,12.346565
1000000,400,0.006,6.158028
1000000,400,0.008,3.994509
1000000,400,0.01,3.707623
1000000,400,0.02,0.626748
1000000,400,0.03,0.372434
1000000,400,0.04,0.266805
1000000,400,0.05,0.215999
1000000,400,0.06,0.175086
1000000,400,0.08,0.138841
1000000,400,0.10,0.106203
1000000,400,0.12,0.085943
1000000,400,0.14,0.083816
1000000,400,0.15,0.079853
1000000,400,0.16,0.072886
1000000,400,0.18,0.069243
1000000,400,0.20,0.064901
1000000,400,0.25,0.060452
1000000,400,0.30,0.052832
1000000,400,0.35,0.051861
1000000,400,0.40,0.048417
1000000,400,0.50,0.047253
1000000,400,0.60,0.044505
1000000,400,0.80,0.043781
1000000,400,1.00,0.043954
1000000,500,0.001,19.344982
1000000,500,0.002,13.904368
1000000,500,0.004,13.096851
1000000,500,0.006,8.810875
1000000,500,0.008,5.864901
1000000,500,0.01,4.164192
1000000,500,0.02,0.680007
1000000,500,0.03,0.416801
1000000,500,0.04,0.313651
1000000,500,0.05,0.215301
1000000,500,0.06,0.184088
1000000,500,0.08,0.136943
1000000,500,0.10,0.116933
1000000,500,0.12,0.098886
1000000,500,0.14,0.085093
1000000,500,0.15,0.083899
1000000,500,0.16,0.077259
1000000,500,0.18,0.070354
1000000,500,0.20,0.068222
1000000,500,0.25,0.059648
1000000,500,0.30,0.055946
1000000,500,0.35,0.051871
1000000,500,0.40,0.052300
1000000,500,0.50,0.048309
1000000,500,0.60,0.048416
1000000,500,0.80,0.046015
1000000,500,1.00,0.045746
1000000,600,0.001,18.048153
1000000,600,0.002,12.166416
1000000,600,0.004,11.145417
1000000,600,0.006,15.099884
1000000,600,0.008,6.183690
1000000,600,0.01,5.550146
1000000,600,0.02,0.841112
1000000,600,0.03,0.465023
1000000,600,0.04,0.316221
1000000,600,0.05,0.256958
1000000,600,0.06,0.206632
1000000,600,0.08,0.150319
1000000,600,0.10,0.121412
1000000,600,0.12,0.106110
1000000,600,0.14,0.089567
1000000,600,0.15,0.088492
1000000,600,0.16,0.085569
