Reach,Sampling Buckets,Per-query Epsilons,Error
500000,50,0.02,0.180890
500000,50,0.03,0.112556
500000,50,0.04,0.081818
500000,50,0.05,0.073194
500000,50,0.06,0.076474
500000,50,0.08,0.061564
500000,50,0.10,0.061459
500000,50,0.12,0.056151
500000,50,0.14,0.053916
500000,50,0.15,0.053032
500000,50,0.16,0.053032
500000,50,0.18,0.050881
500000,50,0.20,0.053032
500000,50,0.25,0.050122
500000,50,0.30,0.049844
500000,50,0.35,0.050160
500000,50,0.40,0.049830
500000,50,0.50,0.049844
500000,50,0.60,0.048267
500000,50,0.80,0.049172
500000,50,1.00,0.048832
500000,75,0.001,7.869807
500000,75,0.002,1.856175
500000,75,0.004,0.836151
500000,75,0.006,0.445641
500000,75,0.008,0.329394
500000,75,0.01,0.295652
500000,75,0.02,0.152535
500000,75,0.03,0.105586
500000,75,0.04,0.085357
500000,75,0.05,0.077395
500000,75,0.06,0.069127
500000,75,0.08,0.059516
500000,75,0.10,0.055324
500000,75,0.12,0.051946
500000,75,0.14,0.052175
500000,75,0.15,0.054299
500000,75,0.16,0.053224
500000,75,0.18,0.055302
500000,75,0.20,0.050044
500000,75,0.25,0.049139
500000,75,0.30,0.048982
500000,75,0.35,0.049092
500000,75,0.40,0.050044
500000,75,0.50,0.048180
500000,75,0.60,0.048180
500000,75,0.80,0.047985
500000,75,1.00,0.048138
500000,100,0.001,8.975952
500000,100,0.002,2.714314
500000,100,0.004,0.816574
500000,100,0.006,0.493724
500000,100,0.008,0.386943
500000,100,0.01,0.333157
500000,100,0.02,0.148373
500000,100,0.03,0.104021
500000,100,0.04,0.095149
500000,100,0.05,0.078126
500000,100,0.06,0.071262
500000,100,0.08,0.062153
500000,100,0.10,0.058411
500000,100,0.12,0.055516
500000,100,0.14,0.055516
500000,100,0.15,0.053058
500000,100,0.16,0.055178
500000,100,0.18,0.054524
500000,100,0.20,0.054524
500000,100,0.25,0.052030
500000,100,0.30,0.051675
500000,100,0.35,0.050995
500000,100,0.40,0.050978
500000,100,0.50,0.049939
500000,100,0.60,0.050765
500000,100,0.80,0.050713
500000,100,1.00,0.052636
500000,150,0.001,10.299133
500000,150,0.002,2.132372
500000,150,0.004,0.789729
500000,150,0.006,0.546653
500000,150,0.008,0.379424
500000,150,0.01,0.304827
500000,150,0.02,0.169610
500000,150,0.03,0.106906
500000,150,0.04,0.084293
500000,150,0.05,0.079788
500000,150,0.06,0.072096
500000,150,0.08,0.069837
500000,150,0.10,0.061360
500000,150,0.12,0.060280
500000,150,0.14,0.059284
500000,150,0.15,0.058264
500000,150,0.16,0.058931
500000,150,0.18,0.057809
500000,150,0.20,0.057859
500000,150,0.25,0.056313
500000,150,0.30,0.058264
500000,150,0.35,0.057809
500000,150,0.40,0.053330
500000,150,0.50,0.056342
500000,150,0.60,0.056391
500000,150,0.80,0.056293
500000,150,1.00,0.056342
500000,200,0.001,8.734147
500000,200,0.002,2.471380
500000,200,0.004,0.794170
500000,200,0.006,0.572033
500000,200,0.008,0.383364
500000,200,0.01,0.329735
500000,200,0.02,0.181639
500000,200,0.03,0.133684
500000,200,0.04,0.099162
500000,200,0.05,0.079554
500000,200,0.06,0.072464
500000,200,0.08,0.059963
500000,200,0.10,0.063292
500000,200,0.12,0.059817
500000,200,0.14,0.056506
500000,200,0.15,0.056841
500000,200,0.16,0.057883
500000,200,0.18,0.057530
500000,200,0.20,0.057548
500000,200,0.25,0.053040
500000,200,0.30,0.055255
500000,200,0.35,0.055851
500000,200,0.40,0.053040
500000,200,0.50,0.054118
500000,200,0.60,0.055255
500000,200,0.80,0.053020
500000,200,1.00,0.053020
500000,250,0.001,9.771125
500000,250,0.002,2.473056
500000,250,0.004,0.978524
500000,250,0.006,0.699704
500000,250,0.008,0.453669
500000,250,0.01,0.349218
500000,250,0.02,0.170143
500000,250,0.03,0.110551
500000,250,0.04,0.106566
500000,250,0.05,0.086743
500000,250,0.06,0.084573
500000,250,0.08,0.072522
500000,250,0.10,0.066910
500000,250,0.12,0.066033
500000,250,0.14,0.065986
500000,250,0.15,0.067237
500000,250,0.16,0.065805
500000,250,0.18,0.065986
500000,250,0.20,0.066924
500000,250,0.25,0.066033
500000,250,0.30,0.066033
500000,250,0.35,0.065861
500000,250,0.40,0.063571
500000,250,0.50,0.064700
500000,250,0.60,0.064704
500000,250,0.80,0.065805
500000,250,1.00,0.063569
500000,300,0.001,6.123742
500000,300,0.002,1.921797
500000,300,0.004,1.000000
500000,300,0.006,0.661202
500000,300,0.008,0.478411
500000,300,0.01,0.345793
500000,300,0.02,0.208219
500000,300,0.03,0.135814
500000,300,0.04,0.117127
500000,300,0.05,0.087995
500000,300,0.06,0.083422
500000,300,0.08,0.079823
500000,300,0.10,0.071389
500000,300,0.12,0.068013
500000,300,0.14,0.062446
500000,300,0.15,0.064999
500000,300,0.16,0.062505
500000,300,0.18,0.065647
500000,300,0.20,0.059723
500000,300,0.25,0.060979
500000,300,0.30,0.062402
500000,300,0.35,0.060915
500000,300,0.40,0.060915
500000,300,0.50,0.060964
500000,300,0.60,0.061122
500000,300,0.80,0.059723
500000,300,1.00,0.059907
500000,400,0.001,14.347745
500000,400,0.002,2.092968
500000,400,0.004,1.083617
500000,400,0.006,0.716802
500000,400,0.008,0.542425
500000,400,0.01,0.425874
500000,400,0.02,0.219137
500000,400,0.03,0.145554
500000,400,0.04,0.126009
500000,400,0.05,0.102122
500000,400,0.06,0.087496
500000,400,0.08,0.077533
500000,400,0.10,0.071245
500000,400,0.12,0.067400
500000,400,0.14,0.069910
500000,400,0.15,0.068551
500000,400,0.16,0.066024
500000,400,0.18,0.067252
500000,400,0.20,0.063181
500000,400,0.25,0.064472
500000,400,0.30,0.064445
500000,400,0.35,0.061818
500000,400,0.40,0.063181
500000,400,0.50,0.062998
500000,400,0.60,0.061756
500000,400,0.80,0.060397
500000,400,1.00,0.061562
500000,500,0.001,14.189025
500000,500,0.002,2.622121
500000,500,0.004,1.000091
500000,500,0.006,0.782372
500000,500,0.008,0.575271
500000,500,0.01,0.537596
500000,500,0.02,0.228111
500000,500,0.03,0.159338
500000,500,0.04,0.145101
500000,500,0.05,0.122367
500000,500,0.06,0.104213
500000,500,0.08,0.091034
500000,500,0.10,0.081115
500000,500,0.12,0.081768
500000,500,0.14,0.079479
500000,500,0.15,0.074137
500000,500,0.16,0.069599
500000,500,0.18,0.076260
500000,500,0.20,0.073083
500000,500,0.25,0.071318
500000,500,0.30,0.069757
500000,500,0.35,0.071121
500000,500,0.40,0.072579
500000,500,0.50,0.069689
500000,500,0.60,0.068210
500000,500,0.80,0.069508
500000,500,1.00,0.069508
500000,600,0.001,9.877609
500000,600,0.002,3.022051
500000,600,0.004,1.244720
500000,600,0.006,0.886878
500000,600,0.008,0.734377
500000,600,0.01,0.548955
500000,600,0.02,0.270076
500000,600,0.03,0.185735
500000,600,0.04,0.144435
500000,600,0.05,0.125824
500000,600,0.06,0.106716
500000,600,0.08,0.098290
500000,600,0.10,0.087517
500000,600,0.12,0.081025
500000,600,0.14,0.080981
500000,600,0.15,0.079221
500000,600,0.16,0.080003
500000,600,0.18,0.079954
500000,600,0.20,0.078189
500000,600,0.25,0.079954
500000,600,0.30,0.075808
500000,600,0.35,0.078134
500000,600,0.40,0.077502
500000,600,0.50,0.074590
500000,600,0.60,0.074146
500000,600,0.80,0.075782
500000,600,1.00,0.076316
500000,800,0.001,13.361381
500000,800,0.002,3.415992
500000,800,0.004,1.459599
500000,800,0.006,1.000000
500000,800,0.008,0.867747
500000,800,0.01,0.628228
500000,800,0.02,0.327556
500000,800,0.03,0.211807
500000,800,0.04,0.183530
500000,800,0.05,0.150608
500000,800,0.06,0.144421
500000,800,0.08,0.113401
500000,800,0.10,0.112663
500000,800,0.12,0.100723
500000,800,0.14,0.094647
500000,800,0.15,0.102932
500000,800,0.16,0.094944
500000,800,0.18,0.092302
500000,800,0.20,0.090616
500000,800,0.25,0.088521
500000,800,0.30,0.092302
500000,800,0.35,0.088416
500000,800,0.40,0.081910
500000,800,0.50,0.086112
500000,800,0.60,0.083907
500000,800,0.80,0.086117
500000,800,1.00,0.084024
500000,1000,0.001,15.218937
500000,1000,0.002,4.634044
500000,1000,0.004,1.658219
500000,1000,0.006,1.282490
500000,1000,0.008,0.948129
500000,1000,0.01,0.744568
500000,1000,0.02,0.394301
500000,1000,0.03,0.289573
500000,1000,0.04,0.211361
500000,1000,0.05,0.160949
500000,1000,0.06,0.142125
500000,1000,0.08,0.127426
500000,1000,0.10,0.111099
500000,1000,0.12,0.113706
500000,1000,0.14,0.112550
500000,1000,0.15,0.105095
500000,1000,0.16,0.100683
500000,1000,0.18,0.095616
500000,1000,0.20,0.095486
500000,1000,0.25,0.100088
500000,1000,0.30,0.095592
500000,1000,0.35,0.095118
500000,1000,0.40,0.095118
500000,1000,0.50,0.090293
500000,1000,0.60,0.092644
500000,1000,0.80,0.092644
500000,1000,1.00,0.090410
1000000,1,0.001,29.020554
1000000,1,0.002,2.279022
1000000,1,0.004,0.882829
1000000,1,0.006,0.541573
1000000,1,0.008,0.388919
1000000,1,0.01,0.294445
1000000,1,0.02,0.174831
1000000,1,0.03,0.110516
1000000,1,0.04,0.080297
1000000,1,0.05,0.080297
1000000,1,0.06,0.069708
1000000,1,0.08,0.056966
1000000,1,0.10,0.057958
1000000,1,0.12,0.053645
1000000,1,0.14,0.052033
1000000,1,0.15,0.052540
1000000,1,0.16,0.049274
1000000,1,0.18,0.050051
1000000,1,0.20,0.050051
1000000,1,0.25,0.049059
1000000,1,0.30,0.049274
1000000,1,0.35,0.049274
1000000,1,0.40,0.048188
1000000,1,0.50,0.048188
1000000,1,0.60,0.048066
1000000,1,0.80,0.049068
1000000,1,1.00,0.048066
1000000,2,0.001,18.757212
1000000,2,0.002,2.900502
1000000,2,0.004,0.848869
1000000,2,0.006,0.464028
1000000,2,0.008,0.378620
1000000,2,0.01,0.288288
1000000,2,0.02,0.164770
1000000,2,0.03,0.116676
1000000,2,0.04,0.097338
1000000,2,0.05,0.075117
1000000,2,0.06,0.073169
1000000,2,0.08,0.067429
1000000,2,0.10,0.062750
1000000,2,0.12,0.061990
1000000,2,0.14,0.058731
1000000,2,0.15,0.058677
1000000,2,0.16,0.055483
1000000,2,0.18,0.057648
1000000,2,0.20,0.059763
1000000,2,0.25,0.056530
1000000,2,0.30,0.056511
1000000,2,0.35,0.057606
1000000,2,0.40,0.055483
1000000,2,0.50,0.055956
1000000,2,0.60,0.059763
1000000,2,0.80,0.055483
1000000,2,1.00,0.056565
1000000,5,0.001,9.835967
1000000,5,0.002,1.886710
1000000,5,0.004,0.749973
1000000,5,0.006,0.511803
1000000,5,0.008,0.407429
1000000,5,0.01,0.302827
1000000,5,0.02,0.145476
1000000,5,0.03,0.118120
1000000,5,0.04,0.094597
1000000,5,0.05,0.069466
1000000,5,0.06,0.067254
1000000,5,0.08,0.061933
1000000,5,0.10,0.058298
1000000,5,0.12,0.057342
1000000,5,0.14,0.057600
1000000,5,0.15,0.052601
1000000,5,0.16,0.056377
1000000,5,0.18,0.053565
1000000,5,0.20,0.054519
1000000,5,0.25,0.054401
1000000,5,0.30,0.054471
1000000,5,0.35,0.051213
1000000,5,0.40,0.052562
1000000,5,0.50,0.054401
1000000,5,0.60,0.054401
1000000,5,0.80,0.054401
1000000,5,1.00,0.053517
1000000,10,0.001,7.396615
1000000,10,0.002,1.851586
1000000,10,0.004,0.866251
1000000,10,0.006,0.538788
1000000,10,0.008,0.374162
1000000,10,0.01,0.285658
1000000,10,0.02,0.146793
1000000,10,0.03,0.115254
1000000,10,0.04,0.090040
1000000,10,0.05,0.076268
1000000,10,0.06,0.065968
1000000,10,0.08,0.055593
1000000,10,0.10,0.055546
1000000,10,0.12,0.052696
1000000,10,0.14,0.050886
1000000,10,0.15,0.050581
1000000,10,0.16,0.050581
1000000,10,0.18,0.050581
1000000,10,0.20,0.047434
1000000,10,0.25,0.048461
1000000,10,0.30,0.047927
1000000,10,0.35,0.047408
1000000,10,0.40,0.046356
1000000,10,0.50,0.047045
1000000,10,0.60,0.046356
1000000,10,0.80,0.047434
1000000,10,1.00,0.046387
1000000,20,0.001,8.770090
1000000,20,0.002,2.677180
1000000,20,0.004,0.758139
1000000,20,0.006,0.458673
1000000,20,0.008,0.379741
1000000,20,0.01,0.285703
1000000,20,0.02,0.162385
1000000,20,0.03,0.099948
1000000,20,0.04,0.083556
1000000,20,0.05,0.072543
1000000,20,0.06,0.067810
1000000,20,0.08,0.060920
1000000,20,0.10,0.058374
1000000,20,0.12,0.054640
1000000,20,0.14,0.052696
1000000,20,0.15,0.053487
1000000,20,0.16,0.052696
1000000,20,0.18,0.051396
1000000,20,0.20,0.053689
1000000,20,0.25,0.050377
1000000,20,0.30,0.050824
1000000,20,0.35,0.051396
1000000,20,0.40,0.050795
1000000,20,0.50,0.049324
1000000,20,0.60,0.049891
1000000,20,0.80,0.049891
1000000,20,1.00,0.049843
1000000,30,0.001,10.670525
1000000,30,0.002,2.017710
1000000,30,0.004,0.924849
1000000,30,0.006,0.485413
1000000,30,0.008,0.375080
1000000,30,0.01,0.272976
1000000,30,0.02,0.154594
1000000,30,0.03,0.106338
1000000,30,0.04,0.083092
1000000,30,0.05,0.082816
1000000,30,0.06,0.071277
1000000,30,0.08,0.065183
1000000,30,0.10,0.058651
1000000,30,0.12,0.051990
1000000,30,0.14,0.055303
1000000,30,0.15,0.057702
1000000,30,0.16,0.054850
1000000,30,0.18,0.054246
1000000,30,0.20,0.052084
1000000,30,0.25,0.052126
1000000,30,0.30,0.052934
1000000,30,0.35,0.051082
1000000,30,0.40,0.052944
1000000,30,0.50,0.051082
1000000,30,0.60,0.051985
1000000,30,0.80,0.052136
1000000,30,1.00,0.051030
1000000,40,0.001,9.331864
1000000,40,0.002,2.263054
1000000,40,0.004,0.802036
1000000,40,0.006,0.475117
1000000,40,0.008,0.358577
1000000,40,0.01,0.313778
1000000,40,0.02,0.146294
1000000,40,0.03,0.112072
1000000,40,0.04,0.083434
1000000,40,0.05,0.078933
1000000,40,0.06,0.070476
1000000,40,0.08,0.062063
1000000,40,0.10,0.057696
1000000,40,0.12,0.055524
1000000,40,0.14,0.054493
1000000,40,0.15,0.054494
1000000,40,0.16,0.055471
1000000,40,0.18,0.052667
1000000,40,0.20,0.050348
1000000,40,0.25,0.053444
1000000,40,0.30,0.052443
1000000,40,0.35,0.052395
1000000,40,0.40,0.052667
1000000,40,0.50,0.051330
1000000,40,0.60,0.052383
1000000,40,0.80,0.052627
1000000,40,1.00,0.051383
1000000,50,0.001,9.113767
1000000,50,0.002,2.384269
1000000,50,0.004,0.725856
1000000,50,0.006,0.473358
1000000,50,0.008,0.348821
1000000,50,0.01,0.286821
1000000,50,0.02,0.151738
1000000,50,0.03,0.105332
1000000,50,0.04,0.086564
1000000,50,0.05,0.073561
1000000,50,0.06,0.068706
1000000,50,0.08,0.061821
1000000,50,0.10,0.057563
1000000,50,0.12,0.055582
1000000,50,0.14,0.054632
1000000,50,0.15,0.054632
1000000,50,0.16,0.049164
1000000,50,0.18,0.053337
1000000,50,0.20,0.055582
1000000,50,0.25,0.051283
1000000,50,0.30,0.051256
1000000,50,0.35,0.051772
1000000,50,0.40,0.050818
1000000,50,0.50,0.050844
1000000,50,0.60,0.051793
1000000,50,0.80,0.051256
1000000,50,1.00,0.049967
1000000,75,0.001,7.970527
1000000,75,0.002,1.793267
1000000,75,0.004,0.854926
1000000,75,0.006,0.530199
1000000,75,0.008,0.379017
1000000,75,0.01,0.280688
1000000,75,0.02,0.162096
1000000,75,0.03,0.108693
1000000,75,0.04,0.082342
1000000,75,0.05,0.080286
1000000,75,0.06,0.064086
1000000,75,0.08,0.062052
1000000,75,0.10,0.058243
1000000,75,0.12,0.055377
1000000,75,0.14,0.055412
1000000,75,0.15,0.052489
1000000,75,0.16,0.053474
1000000,75,0.18,0.052574
1000000,75,0.20,0.049302
1000000,75,0.25,0.050665
1000000,75,0.30,0.050348
1000000,75,0.35,0.049302
1000000,75,0.40,0.051385
1000000,75,0.50,0.049710
1000000,75,0.60,0.050665
1000000,75,0.80,0.050665
1000000,75,1.00,0.050348
1000000,100,0.001,8.572774
1000000,100,0.002,1.995735
1000000,100,0.004,0.834631
1000000,100,0.006,0.509626
1000000,100,0.008,0.357942
1000000,100,0.01,0.282991
1000000,100,0.02,0.153399
1000000,100,0.03,0.103675
1000000,100,0.04,0.087251
1000000,100,0.05,0.076420
1000000,100,0.06,0.064271
1000000,100,0.08,0.063347
1000000,100,0.10,0.056752
1000000,100,0.12,0.052970
1000000,100,0.14,0.054874
1000000,100,0.15,0.051933
1000000,100,0.16,0.051933
1000000,100,0.18,0.051937
1000000,100,0.20,0.049830
1000000,100,0.25,0.049204
1000000,100,0.30,0.047784
1000000,100,0.35,0.049172
1000000,100,0.40,0.047290
1000000,100,0.50,0.047290
1000000,100,0.60,0.046713
1000000,100,0.80,0.047756
1000000,100,1.00,0.046736
1000000,150,0.001,10.646715
1000000,150,0.002,2.257540
1000000,150,0.004,0.774300
1000000,150,0.006,0.541080
1000000,150,0.008,0.381901
1000000,150,0.01,0.324664
1000000,150,0.02,0.144459
1000000,150,0.03,0.112860
1000000,150,0.04,0.084661
1000000,150,0.05,0.077778
1000000,150,0.06,0.068111
1000000,150,0.08,0.063810
1000000,150,0.10,0.058529
1000000,150,0.12,0.058530
1000000,150,0.14,0.054246
1000000,150,0.15,0.054299
1000000,150,0.16,0.054299
1000000,150,0.18,0.057418
1000000,150,0.20,0.053864
1000000,150,0.25,0.055302
1000000,150,0.30,0.055302
1000000,150,0.35,0.053224
1000000,150,0.40,0.053191
1000000,150,0.50,0.053864
1000000,150,0.60,0.052910
1000000,150,0.80,0.053224
1000000,150,1.00,0.052175
1000000,200,0.001,5.960119
1000000,200,0.002,2.247784
1000000,200,0.004,0.751868
1000000,200,0.006,0.561440
1000000,200,0.008,0.342854
1000000,200,0.01,0.286697
1000000,200,0.02,0.142374
1000000,200,0.03,0.117369
1000000,200,0.04,0.090812
1000000,200,0.05,0.078824
1000000,200,0.06,0.076632
1000000,200,0.08,0.065838
1000000,200,0.10,0.065842
1000000,200,0.12,0.063105
1000000,200,0.14,0.058334
1000000,200,0.15,0.055231
1000000,200,0.16,0.058365
1000000,200,0.18,0.058335
1000000,200,0.20,0.058335
1000000,200,0.25,0.056474
1000000,200,0.30,0.055240
1000000,200,0.35,0.054610
1000000,200,0.40,0.055178
1000000,200,0.50,0.056344
1000000,200,0.60,0.055240
1000000,200,0.80,0.053111
1000000,200,1.00,0.054557
1000000,250,0.001,7.259490
1000000,250,0.002,3.148936
1000000,250,0.004,0.753738
1000000,250,0.006,0.503075
1000000,250,0.008,0.485022
1000000,250,0.01,0.323367
1000000,250,0.02,0.154821
1000000,250,0.03,0.113123
1000000,250,0.04,0.092253
1000000,250,0.05,0.080650
1000000,250,0.06,0.076884
1000000,250,0.08,0.063450
1000000,250,0.10,0.058667
1000000,250,0.12,0.054783
1000000,250,0.14,0.056391
1000000,250,0.15,0.052823
1000000,250,0.16,0.053810
1000000,250,0.18,0.054195
1000000,250,0.20,0.056304
1000000,250,0.25,0.052823
1000000,250,0.30,0.052872
1000000,250,0.35,0.052044
1000000,250,0.40,0.051861
1000000,250,0.50,0.051861
1000000,250,0.60,0.050932
1000000,250,0.80,0.053072
1000000,250,1.00,0.051902
1000000,300,0.001,10.692959
1000000,300,0.002,1.904886
1000000,300,0.004,0.889283
1000000,300,0.006,0.542459
1000000,300,0.008,0.399695
1000000,300,0.01,0.312190
1000000,300,0.02,0.169751
1000000,300,0.03,0.110202
1000000,300,0.04,0.088735
1000000,300,0.05,0.083124
1000000,300,0.06,0.066538
1000000,300,0.08,0.066133
1000000,300,0.10,0.059968
1000000,300,0.12,0.058895
1000000,300,0.14,0.056313
1000000,300,0.15,0.056313
1000000,300,0.16,0.057279
1000000,300,0.18,0.053389
1000000,300,0.20,0.056293
1000000,300,0.25,0.054559
1000000,300,0.30,0.051400
1000000,300,0.35,0.054520
1000000,300,0.40,0.052341
1000000,300,0.50,0.052446
1000000,300,0.60,0.056293
1000000,300,0.80,0.053478
1000000,300,1.00,0.053335
1000000,400,0.001,9.241432
1000000,400,0.002,2.990742
1000000,400,0.004,0.891238
1000000,400,0.006,0.476459
1000000,400,0.008,0.416424
1000000,400,0.01,0.347641
1000000,400,0.02,0.159188
1000000,400,0.03,0.120635
1000000,400,0.04,0.094539
1000000,400,0.05,0.090857
1000000,400,0.06,0.071394
1000000,400,0.08,0.070312
1000000,400,0.10,0.068249
1000000,400,0.12,0.063279
1000000,400,0.14,0.062141
1000000,400,0.15,0.064418
1000000,400,0.16,0.062042
1000000,400,0.18,0.059817
1000000,400,0.20,0.059817
1000000,400,0.25,0.061002
1000000,400,0.30,0.059963
1000000,400,0.35,0.060953
1000000,400,0.40,0.059963
1000000,400,0.50,0.060950
1000000,400,0.60,0.060950
1000000,400,0.80,0.059817
1000000,400,1.00,0.058923
1000000,500,0.001,11.891155
1000000,500,0.002,2.448604
1000000,500,0.004,0.859942
1000000,500,0.006,0.574875
1000000,500,0.008,0.469427
1000000,500,0.01,0.348617
1000000,500,0.02,0.197419
1000000,500,0.03,0.117665
1000000,500,0.04,0.101847
1000000,500,0.05,0.091628
1000000,500,0.06,0.080694
1000000,500,0.08,0.069141
1000000,500,0.10,0.063569
1000000,500,0.12,0.061167
1000000,500,0.14,0.061156
1000000,500,0.15,0.056969
1000000,500,0.16,0.059161
1000000,500,0.18,0.058823
1000000,500,0.20,0.058768
1000000,500,0.25,0.057569
1000000,500,0.30,0.055827
1000000,500,0.35,0.055827
1000000,500,0.40,0.056401
1000000,500,0.50,0.055175
1000000,500,0.60,0.056341
1000000,500,0.80,0.056341
1000000,500,1.00,0.056341
1000000,600,0.001,10.555818
1000000,600,0.002,2.352270
1000000,600,0.004,1.062118
1000000,600,0.006,0.586345
1000000,600,0.008,0.483159
1000000,600,0.01,0.405526
1000000,600,0.02,0.215108
1000000,600,0.03,0.138365
1000000,600,0.04,0.113518
1000000,600,0.05,0.092141
1000000,600,0.06,0.084442
1000000,600,0.08,0.078643
1000000,600,0.10,0.075090
1000000,600,0.12,0.067596
1000000,600,0.14,0.071453
1000000,600,0.15,0.070166
1000000,600,0.16,0.069195
