Reach,Sampling Buckets,Per-query Epsilons,Error
500000,50,0.05,0.164478
500000,50,0.06,0.146897
500000,50,0.08,0.109498
500000,50,0.10,0.088021
500000,50,0.12,0.079994
500000,50,0.14,0.068785
500000,50,0.15,0.069411
500000,50,0.16,0.065154
500000,50,0.18,0.058943
500000,50,0.20,0.055947
500000,50,0.25,0.049848
500000,50,0.30,0.045645
500000,50,0.35,0.044643
500000,50,0.40,0.043638
500000,50,0.50,0.041709
500000,50,0.60,0.040214
500000,50,0.80,0.039379
500000,50,1.00,0.038880
500000,75,0.001,8.588128
500000,75,0.002,7.539400
500000,75,0.004,5.480763
500000,75,0.006,4.902677
500000,75,0.008,2.521939
500000,75,0.01,1.346770
500000,75,0.02,0.457460
500000,75,0.03,0.310664
500000,75,0.04,0.209534
500000,75,0.05,0.170066
500000,75,0.06,0.145865
500000,75,0.08,0.108841
500000,75,0.10,0.088149
500000,75,0.12,0.079092
500000,75,0.14,0.069811
500000,75,0.15,0.064702
500000,75,0.16,0.063057
500000,75,0.18,0.057488
500000,75,0.20,0.055406
500000,75,0.25,0.049195
500000,75,0.30,0.045883
500000,75,0.35,0.043560
500000,75,0.40,0.043272
500000,75,0.50,0.041464
500000,75,0.60,0.040411
500000,75,0.80,0.039266
500000,75,1.00,0.037907
500000,100,0.001,9.448616
500000,100,0.002,8.602681
500000,100,0.004,4.869516
500000,100,0.006,4.255958
500000,100,0.008,2.904207
500000,100,0.01,1.616996
500000,100,0.02,0.457255
500000,100,0.03,0.294171
500000,100,0.04,0.205399
500000,100,0.05,0.170239
500000,100,0.06,0.143624
500000,100,0.08,0.111021
500000,100,0.10,0.088334
500000,100,0.12,0.077837
500000,100,0.14,0.070081
500000,100,0.15,0.070735
500000,100,0.16,0.063657
500000,100,0.18,0.060840
500000,100,0.20,0.055776
500000,100,0.25,0.051146
500000,100,0.30,0.048117
500000,100,0.35,0.045224
500000,100,0.40,0.044117
500000,100,0.50,0.043794
500000,100,0.60,0.043045
500000,100,0.80,0.040723
500000,100,1.00,0.041602
500000,150,0.001,9.090001
500000,150,0.002,8.775513
500000,150,0.004,6.776046
500000,150,0.006,4.967379
500000,150,0.008,2.909395
500000,150,0.01,1.528729
500000,150,0.02,0.468286
500000,150,0.03,0.305156
500000,150,0.04,0.226451
500000,150,0.05,0.171884
500000,150,0.06,0.145302
500000,150,0.08,0.106708
500000,150,0.10,0.090666
500000,150,0.12,0.081782
500000,150,0.14,0.071133
500000,150,0.15,0.068330
500000,150,0.16,0.066371
500000,150,0.18,0.062230
500000,150,0.20,0.057499
500000,150,0.25,0.050982
500000,150,0.30,0.047448
500000,150,0.35,0.043996
500000,150,0.40,0.042974
500000,150,0.50,0.042464
500000,150,0.60,0.040492
500000,150,0.80,0.039596
500000,150,1.00,0.038885
500000,200,0.001,10.373746
500000,200,0.002,9.975486
500000,200,0.004,8.746046
500000,200,0.006,6.538326
500000,200,0.008,2.802642
500000,200,0.01,1.773240
500000,200,0.02,0.474110
500000,200,0.03,0.327864
500000,200,0.04,0.221209
500000,200,0.05,0.181966
500000,200,0.06,0.149900
500000,200,0.08,0.117845
500000,200,0.10,0.096068
500000,200,0.12,0.083667
500000,200,0.14,0.075788
500000,200,0.15,0.072460
500000,200,0.16,0.066981
500000,200,0.18,0.063850
500000,200,0.20,0.057961
500000,200,0.25,0.053615
500000,200,0.30,0.049170
500000,200,0.35,0.047315
500000,200,0.40,0.044294
500000,200,0.50,0.044245
500000,200,0.60,0.042405
500000,200,0.80,0.041056
500000,200,1.00,0.040398
500000,250,0.001,8.403334
500000,250,0.002,7.363332
500000,250,0.004,7.077702
500000,250,0.006,4.921763
500000,250,0.008,3.019327
500000,250,0.01,1.724634
500000,250,0.02,0.584337
500000,250,0.03,0.336380
500000,250,0.04,0.241359
500000,250,0.05,0.200169
500000,250,0.06,0.158499
500000,250,0.08,0.118023
500000,250,0.10,0.101606
500000,250,0.12,0.087260
500000,250,0.14,0.080255
500000,250,0.15,0.074141
500000,250,0.16,0.071366
500000,250,0.18,0.066928
500000,250,0.20,0.061308
500000,250,0.25,0.055912
500000,250,0.30,0.052054
500000,250,0.35,0.050893
500000,250,0.40,0.047500
500000,250,0.50,0.046171
500000,250,0.60,0.045145
500000,250,0.80,0.043268
500000,250,1.00,0.042268
500000,300,0.001,10.004872
500000,300,0.002,13.398855
500000,300,0.004,6.485301
500000,300,0.006,5.794676
500000,300,0.008,3.433296
500000,300,0.01,2.544258
500000,300,0.02,0.613304
500000,300,0.03,0.378826
500000,300,0.04,0.249221
500000,300,0.05,0.210962
500000,300,0.06,0.179885
500000,300,0.08,0.133638
500000,300,0.10,0.108424
500000,300,0.12,0.091646
500000,300,0.14,0.083438
500000,300,0.15,0.076388
500000,300,0.16,0.076163
500000,300,0.18,0.069806
500000,300,0.20,0.066854
500000,300,0.25,0.057838
500000,300,0.30,0.053970
500000,300,0.35,0.051125
500000,300,0.40,0.049108
500000,300,0.50,0.046804
500000,300,0.60,0.044975
500000,300,0.80,0.043959
500000,300,1.00,0.043620
500000,400,0.001,7.888917
