Reach,Sampling Buckets,Per-query Epsilons,Error
500000,50,0.04,0.233595
500000,50,0.05,0.194913
500000,50,0.06,0.182505
500000,50,0.08,0.129433
500000,50,0.10,0.110329
500000,50,0.12,0.101005
500000,50,0.14,0.090141
500000,50,0.15,0.082901
500000,50,0.16,0.084643
500000,50,0.18,0.077333
500000,50,0.20,0.072659
500000,50,0.25,0.069034
500000,50,0.30,0.063347
500000,50,0.35,0.061448
500000,50,0.40,0.059385
500000,50,0.50,0.054081
500000,50,0.60,0.055095
500000,50,0.80,0.055095
500000,50,1.00,0.054081
500000,75,0.001,1049.484632
500000,75,0.002,44.290496
500000,75,0.004,4.844713
500000,75,0.006,2.287795
500000,75,0.008,1.446416
500000,75,0.01,1.061758
500000,75,0.02,0.483143
500000,75,0.03,0.327179
500000,75,0.04,0.228766
500000,75,0.05,0.206254
500000,75,0.06,0.164070
500000,75,0.08,0.133774
500000,75,0.10,0.107360
500000,75,0.12,0.095772
500000,75,0.14,0.090149
500000,75,0.15,0.086390
500000,75,0.16,0.080965
500000,75,0.18,0.073470
500000,75,0.20,0.070785
500000,75,0.25,0.067037
500000,75,0.30,0.061661
500000,75,0.35,0.058573
500000,75,0.40,0.059570
500000,75,0.50,0.055302
500000,75,0.60,0.055739
500000,75,0.80,0.052895
500000,75,1.00,0.052910
500000,100,0.001,597.293562
500000,100,0.002,34.242197
500000,100,0.004,4.118340
500000,100,0.006,2.032252
500000,100,0.008,1.550994
500000,100,0.01,1.263617
500000,100,0.02,0.501969
500000,100,0.03,0.327674
500000,100,0.04,0.253978
500000,100,0.05,0.209067
500000,100,0.06,0.172851
500000,100,0.08,0.135525
500000,100,0.10,0.110712
500000,100,0.12,0.099589
500000,100,0.14,0.080994
500000,100,0.15,0.079854
500000,100,0.16,0.080928
500000,100,0.18,0.078234
500000,100,0.20,0.076604
500000,100,0.25,0.064777
500000,100,0.30,0.063105
500000,100,0.35,0.059469
500000,100,0.40,0.056249
500000,100,0.50,0.055516
500000,100,0.60,0.054572
500000,100,0.80,0.050942
500000,100,1.00,0.048877
500000,150,0.001,1139.050198
500000,150,0.002,41.733296
500000,150,0.004,5.353963
500000,150,0.006,2.608421
500000,150,0.008,1.782022
500000,150,0.01,1.253977
500000,150,0.02,0.499594
500000,150,0.03,0.336978
500000,150,0.04,0.247986
500000,150,0.05,0.209753
500000,150,0.06,0.172274
500000,150,0.08,0.135483
500000,150,0.10,0.119298
500000,150,0.12,0.098862
500000,150,0.14,0.090957
500000,150,0.15,0.088460
500000,150,0.16,0.085455
500000,150,0.18,0.078682
500000,150,0.20,0.074922
500000,150,0.25,0.064155
500000,150,0.30,0.064164
500000,150,0.35,0.061068
500000,150,0.40,0.059968
500000,150,0.50,0.058294
500000,150,0.60,0.055306
500000,150,0.80,0.055306
500000,150,1.00,0.054318
500000,200,0.001,1921.696084
500000,200,0.002,33.795702
500000,200,0.004,5.141968
500000,200,0.006,2.238411
500000,200,0.008,1.446138
500000,200,0.01,1.254120
500000,200,0.02,0.540503
500000,200,0.03,0.349152
500000,200,0.04,0.249100
500000,200,0.05,0.218070
500000,200,0.06,0.171159
500000,200,0.08,0.145298
500000,200,0.10,0.120470
500000,200,0.12,0.106346
500000,200,0.14,0.096873
500000,200,0.15,0.101856
500000,200,0.16,0.092191
500000,200,0.18,0.084037
500000,200,0.20,0.080503
500000,200,0.25,0.072415
500000,200,0.30,0.069333
500000,200,0.35,0.065609
500000,200,0.40,0.064126
500000,200,0.50,0.059866
500000,200,0.60,0.058968
500000,200,0.80,0.058669
500000,200,1.00,0.057548
500000,250,0.001,843.623647
500000,250,0.002,42.253958
500000,250,0.004,6.140572
500000,250,0.006,2.524041
500000,250,0.008,1.630662
500000,250,0.01,1.356782
500000,250,0.02,0.551681
500000,250,0.03,0.378726
500000,250,0.04,0.270215
500000,250,0.05,0.238669
500000,250,0.06,0.193405
500000,250,0.08,0.154514
500000,250,0.10,0.132691
500000,250,0.12,0.120233
500000,250,0.14,0.103954
500000,250,0.15,0.095379
500000,250,0.16,0.090436
500000,250,0.18,0.086797
500000,250,0.20,0.078131
500000,250,0.25,0.071355
500000,250,0.30,0.073329
500000,250,0.35,0.069741
500000,250,0.40,0.065814
500000,250,0.50,0.064829
500000,250,0.60,0.058768
500000,250,0.80,0.055883
500000,250,1.00,0.056371
500000,300,0.001,730.690232
500000,300,0.002,32.456614
500000,300,0.004,5.677774
500000,300,0.006,3.180415
500000,300,0.008,1.815762
500000,300,0.01,1.188844
500000,300,0.02,0.612420
500000,300,0.03,0.400803
500000,300,0.04,0.302703
500000,300,0.05,0.227493
500000,300,0.06,0.203017
500000,300,0.08,0.160031
500000,300,0.10,0.144218
500000,300,0.12,0.115871
500000,300,0.14,0.110495
500000,300,0.15,0.100831
500000,300,0.16,0.099697
500000,300,0.18,0.093856
500000,300,0.20,0.085675
500000,300,0.25,0.080964
500000,300,0.30,0.073966
500000,300,0.35,0.072741
500000,300,0.40,0.069240
500000,300,0.50,0.070102
500000,300,0.60,0.063298
500000,300,0.80,0.060979
500000,300,1.00,0.060915
500000,400,0.001,574.268041
500000,400,0.002,38.447604
500000,400,0.004,5.800592
500000,400,0.006,3.061935
500000,400,0.008,1.761306
500000,400,0.01,1.514582
500000,400,0.02,0.699973
500000,400,0.03,0.451024
500000,400,0.04,0.384198
500000,400,0.05,0.268041
500000,400,0.06,0.241152
500000,400,0.08,0.184220
500000,400,0.10,0.145675
500000,400,0.12,0.126212
500000,400,0.14,0.118051
500000,400,0.15,0.122033
500000,400,0.16,0.103891
500000,400,0.18,0.103533
500000,400,0.20,0.093591
500000,400,0.25,0.087728
500000,400,0.30,0.080423
500000,400,0.35,0.077509
500000,400,0.40,0.076053
500000,400,0.50,0.072624
500000,400,0.60,0.070313
500000,400,0.80,0.068551
500000,400,1.00,0.068790
500000,500,0.001,2166.427131
500000,500,0.002,48.364212
500000,500,0.004,6.992193
500000,500,0.006,3.273861
500000,500,0.008,2.127991
500000,500,0.01,1.580257
500000,500,0.02,0.736449
500000,500,0.03,0.539644
500000,500,0.04,0.394775
500000,500,0.05,0.310916
500000,500,0.06,0.289360
500000,500,0.08,0.209797
500000,500,0.10,0.176274
500000,500,0.12,0.147457
500000,500,0.14,0.134717
500000,500,0.15,0.122367
500000,500,0.16,0.119125
500000,500,0.18,0.110706
500000,500,0.20,0.112403
500000,500,0.25,0.101601
500000,500,0.30,0.086349
500000,500,0.35,0.084472
500000,500,0.40,0.081197
500000,500,0.50,0.080283
500000,500,0.60,0.076211
500000,500,0.80,0.079479
500000,500,1.00,0.074633
500000,600,0.001,2267.915856
500000,600,0.002,37.689271
500000,600,0.004,6.998424
500000,600,0.006,2.688885
500000,600,0.008,2.027737
500000,600,0.01,1.837462
500000,600,0.02,0.866339
500000,600,0.03,0.570731
500000,600,0.04,0.417595
500000,600,0.05,0.348938
500000,600,0.06,0.325055
500000,600,0.08,0.240949
500000,600,0.10,0.181959
500000,600,0.12,0.170661
500000,600,0.14,0.158857
500000,600,0.15,0.140732
500000,600,0.16,0.127674
500000,600,0.18,0.123570
500000,600,0.20,0.113451
500000,600,0.25,0.113383
500000,600,0.30,0.101495
500000,600,0.35,0.096465
500000,600,0.40,0.103713
500000,600,0.50,0.093018
500000,600,0.60,0.089160
500000,600,0.80,0.089091
500000,600,1.00,0.090895
500000,800,0.001,1416.590028
500000,800,0.002,63.629958
500000,800,0.004,8.289710
500000,800,0.006,4.150301
500000,800,0.008,2.740028
500000,800,0.01,2.283806
500000,800,0.02,1.000000
