Reach,Sampling Buckets,Per-query Epsilons,Error
500000,1,0.001,11.356462
500000,1,0.002,11.714357
500000,1,0.004,10.156909
500000,1,0.006,9.867435
500000,1,0.008,9.053135
500000,1,0.01,8.264360
500000,1,0.02,6.104719
500000,1,0.03,2.953959
500000,1,0.04,2.532410
500000,1,0.05,2.078281
500000,1,0.06,1.521213
500000,1,0.08,1.045698
500000,1,0.10,0.825087
500000,1,0.12,0.678762
500000,1,0.14,0.630651
500000,1,0.15,0.576216
500000,1,0.16,0.546887
500000,1,0.18,0.455185
500000,1,0.20,0.429710
500000,1,0.25,0.364679
500000,1,0.30,0.281703
500000,1,0.35,0.262371
500000,1,0.40,0.250798
500000,1,0.50,0.202336
500000,1,0.60,0.183634
500000,1,0.80,0.147828
500000,1,1.00,0.139935
500000,2,0.001,10.889758
500000,2,0.002,8.695260
500000,2,0.004,11.755609
500000,2,0.006,9.051220
500000,2,0.008,9.111427
500000,2,0.01,8.471399
500000,2,0.02,6.423131
500000,2,0.03,3.035160
500000,2,0.04,2.113000
500000,2,0.05,1.612965
500000,2,0.06,1.389476
500000,2,0.08,1.080228
500000,2,0.10,0.872470
500000,2,0.12,0.735942
500000,2,0.14,0.636475
500000,2,0.15,0.557247
500000,2,0.16,0.527157
500000,2,0.18,0.497158
500000,2,0.20,0.434515
500000,2,0.25,0.339864
500000,2,0.30,0.312346
500000,2,0.35,0.269452
500000,2,0.40,0.236383
500000,2,0.50,0.199823
500000,2,0.60,0.183191
500000,2,0.80,0.144145
500000,2,1.00,0.131970
500000,5,0.001,10.653862
500000,5,0.002,10.003732
500000,5,0.004,8.618252
500000,5,0.006,9.305542
500000,5,0.008,9.974920
500000,5,0.01,8.104678
500000,5,0.02,7.197462
500000,5,0.03,3.559475
500000,5,0.04,2.040652
500000,5,0.05,1.698620
500000,5,0.06,1.485566
500000,5,0.08,1.012257
500000,5,0.10,0.783612
500000,5,0.12,0.649271
500000,5,0.14,0.601333
500000,5,0.15,0.576605
500000,5,0.16,0.565140
500000,5,0.18,0.489467
500000,5,0.20,0.417211
500000,5,0.25,0.326470
500000,5,0.30,0.315387
500000,5,0.35,0.271021
500000,5,0.40,0.241591
500000,5,0.50,0.208399
500000,5,0.60,0.180836
500000,5,0.80,0.146585
500000,5,1.00,0.128948
500000,10,0.001,11.010884
500000,10,0.002,9.889642
500000,10,0.004,8.679321
500000,10,0.006,9.901806
500000,10,0.008,10.460997
500000,10,0.01,8.371108
500000,10,0.02,5.567789
500000,10,0.03,3.116774
500000,10,0.04,2.133714
500000,10,0.05,1.550067
500000,10,0.06,1.313500
