Reach,Sampling Buckets,Per-query Epsilons,Error
500000,1,0.001,24.925597
500000,1,0.002,24.919374
500000,1,0.004,19.733138
500000,1,0.006,17.564382
500000,1,0.008,16.717640
500000,1,0.01,12.432886
500000,1,0.02,9.895570
500000,1,0.03,4.335373
500000,1,0.04,2.679982
500000,1,0.05,1.213225
500000,1,0.06,0.819673
500000,1,0.08,0.505216
500000,1,0.10,0.363315
500000,1,0.12,0.298347
500000,1,0.14,0.265342
500000,1,0.15,0.239587
500000,1,0.16,0.213548
500000,1,0.18,0.188085
500000,1,0.20,0.188356
500000,1,0.25,0.141664
500000,1,0.30,0.121802
500000,1,0.35,0.104073
500000,1,0.40,0.094783
500000,1,0.50,0.080273
500000,1,0.60,0.070529
500000,1,0.80,0.061084
500000,1,1.00,0.057641
500000,2,0.001,23.966511
500000,2,0.002,21.151019
500000,2,0.004,16.544699
500000,2,0.006,17.625743
500000,2,0.008,14.556606
500000,2,0.01,10.924632
500000,2,0.02,11.388356
500000,2,0.03,3.908216
500000,2,0.04,1.848841
500000,2,0.05,0.980226
500000,2,0.06,0.709955
500000,2,0.08,0.514041
500000,2,0.10,0.379581
500000,2,0.12,0.307744
500000,2,0.14,0.255785
500000,2,0.15,0.224018
500000,2,0.16,0.220259
500000,2,0.18,0.193728
500000,2,0.20,0.181433
500000,2,0.25,0.139439
500000,2,0.30,0.120049
500000,2,0.35,0.105764
500000,2,0.40,0.091829
500000,2,0.50,0.080357
500000,2,0.60,0.072441
500000,2,0.80,0.059757
500000,2,1.00,0.053712
500000,5,0.001,21.276166
500000,5,0.002,19.432539
500000,5,0.004,14.280829
500000,5,0.006,16.346772
500000,5,0.008,17.917652
500000,5,0.01,14.268444
500000,5,0.02,8.781561
500000,5,0.03,5.221558
500000,5,0.04,1.860811
500000,5,0.05,0.892470
500000,5,0.06,0.815067
500000,5,0.08,0.487269
500000,5,0.10,0.365078
500000,5,0.12,0.311780
500000,5,0.14,0.257496
500000,5,0.15,0.234400
500000,5,0.16,0.216283
500000,5,0.18,0.191430
500000,5,0.20,0.166574
500000,5,0.25,0.136619
500000,5,0.30,0.121093
500000,5,0.35,0.102917
500000,5,0.40,0.092880
500000,5,0.50,0.080608
500000,5,0.60,0.070256
500000,5,0.80,0.060797
500000,5,1.00,0.055341
500000,10,0.001,31.444286
500000,10,0.002,17.680392
500000,10,0.004,17.767610
500000,10,0.006,31.829563
500000,10,0.008,15.456392
500000,10,0.01,14.907532
500000,10,0.02,9.504125
500000,10,0.03,3.927453
500000,10,0.04,1.940510
500000,10,0.05,0.854058
500000,10,0.06,0.711636
500000,10,0.08,0.483080
500000,10,0.10,0.368750
500000,10,0.12,0.294376
500000,10,0.14,0.243415
500000,10,0.15,0.244060
500000,10,0.16,0.216352
500000,10,0.18,0.190407
500000,10,0.20,0.168814
500000,10,0.25,0.143188
500000,10,0.30,0.117789
500000,10,0.35,0.103738
500000,10,0.40,0.092248
500000,10,0.50,0.080770
500000,10,0.60,0.071066
500000,10,0.80,0.059820
500000,10,1.00,0.054206
500000,20,0.001,18.642638
500000,20,0.002,22.239116
500000,20,0.004,12.527051
500000,20,0.006,14.585985
500000,20,0.008,21.465636
500000,20,0.01,17.831937
500000,20,0.02,8.309668
500000,20,0.03,3.963804
500000,20,0.04,2.179482
500000,20,0.05,1.063222
500000,20,0.06,0.678248
500000,20,0.08,0.483351
500000,20,0.10,0.363961
500000,20,0.12,0.289640
500000,20,0.14,0.262408
500000,20,0.15,0.231812
